Token,Labels gold,Labels baseline,Matches
rose,rose.n.01,rise.v.01,0
in,O,O,1
button-hole,button_hole.n.01,O,0
supports,support.v.05,support.v.01,0
suspicion,suspicion.n.01,intuition.n.02,0
bank,bank.n.02,bank.n.02,1
employee,employee.n.01,employee.n.01,1
was,O,O,1
involved,involve.v.02,involve.v.02,1
in,O,O,1
crime,crime.n.01,crime.n.01,1
sea,sea.n.01,sea.n.01,1
is,be.v.03,O,0
near,O,O,1
How,manner.n.01,O,0
did,O,O,1
die,die.v.01,die.v.01,1
How,O,O,1
many,O,O,1
people,person.n.01,person.n.01,1
visited,visit.v.01,visit.v.02,0
in,O,O,1
're,O,O,1
being,O,O,1
contentious,contentious.a.01,contentious.s.01,0
is,O,O,1
n't,O,O,1
safe,safe.a.01,safe.a.01,1
Many,O,O,1
restaurants,restaurant.n.01,restaurant.n.01,1
now,O,O,1
have,have.v.02,O,0
free,free.a.03,free.a.04,0
dogs,dog.n.01,dog.n.01,1
started,start.v.01,start.v.02,0
barking,bark.v.04,bark.v.04,1
at,O,O,1
pretty,pretty.a.01,pretty.a.01,1
robin,robin.n.01,robin.n.01,1
landed,land.v.01,land.v.02,0
on,O,O,1
room,room.n.01,room.n.01,1
's,O,O,1
windowsill,windowsill.n.01,windowsill.n.01,1
called,call.v.03,call.v.01,0
at,O,O,1
eleven,O,O,1
designed,design.v.02,design.v.03,0
building,building.n.01,building.n.01,1
does,O,O,1
n't,O,O,1
speak,speak.v.02,speak.v.03,0
to,O,O,1
is,O,O,1
puzzled,puzzled.a.01,puzzle.v.01,0
is,O,O,1
bustling,bustle_about.v.01,bustle.v.01,0
about,O,O,1
in,O,O,1
kitchen,kitchen.n.01,kitchen.n.01,1
a~hundred,O,O,1
homes,home.n.01,home.n.02,0
have,O,O,1
been,O,O,1
damaged,damage.v.01,damage.v.01,1
by,O,O,1
flood,flood.n.01,flood.n.01,1
's,O,O,1
right,right.a.01,O,0
eye,eye.n.01,eye.n.01,1
is,O,O,1
twitching,twitch.v.01,twitch.v.01,1
again,O,O,1
How,O,O,1
many,O,O,1
kilograms,kilogram.n.01,kilogram.n.01,1
do,O,O,1
weigh,weigh.v.01,weigh.v.01,1
's,O,O,1
futile,futile.a.01,futile.s.01,0
lovely,lovely.a.01,lovely.a.01,1
puppies,puppy.n.01,puppy.n.01,1
are,be.v.01,O,0
house,house.n.01,house.n.01,1
is,be.v.03,O,0
on,O,O,1
south,south.a.01,south.n.04,0
bank,bank.n.01,bank.n.02,0
of,O,O,1
looking,look.v.01,look.v.04,0
is,O,O,1
very,very.r.01,very.r.01,1
bright,bright.a.03,bright.a.03,1
is,O,O,1
self-centered,self-centered.a.01,egoistic.a.01,0
put,put.v.01,put.v.01,1
few,O,O,1
blueberries,blueberry.n.02,blueberry.n.01,0
in,O,O,1
tea,tea.n.01,tea.n.01,1
was,O,O,1
aching,ache.v.02,ache.v.03,0
for,O,O,1
cigarette,cigarette.n.01,cigarette.n.01,1
bank,bank.n.02,bank.n.02,1
was,O,O,1
run,run.v.04,run_over.v.01,0
by,O,O,1
private~citizens,private_citizen.n.01,O,0
is,O,O,1
confident,confident.a.01,confident.a.01,1
of,O,O,1
friends,friend.n.01,friend.n.01,1
like,like.v.03,like.v.02,0
dishonest,dishonest.a.01,dishonest.a.01,1
fellow,fellow.n.01,fellow.n.01,1
is,O,O,1
awkward,awkward.a.02,awkward.a.06,0
actual,actual.a.01,actual.a.01,1
cost,cost.n.01,cost.v.01,0
was,O,O,1
higher,high.a.01,high.a.02,0
than,O,O,1
estimate,estimate.n.01,estimate.v.01,0
'm,O,O,1
as,O,O,1
tall,tall.a.01,tall.a.01,1
father,father.n.01,father.n.01,1
town,town.n.01,town.n.01,1
is,O,O,1
two,O,O,1
miles,mile.n.01,mile.n.01,1
away,away.r.05,O,0
from,O,O,1
coast,coast.n.01,coast.n.01,1
stuck,stick.v.01,stick.v.01,1
pencil,pencil.n.01,pencil.n.01,1
behind,O,O,1
ear,ear.n.01,ear.n.01,1
grandmother,grandmother.n.01,grandmother.n.01,1
suffers,suffer.v.02,suffer.v.02,1
from,O,O,1
osteoporosis,osteoporosis.n.01,osteoporosis.n.01,1
price,price.n.02,price.n.02,1
is,O,O,1
low,low.a.01,low.a.01,1
but,O,O,1
quality,quality.n.01,quality.n.01,1
n't,O,O,1
very,very.r.01,very.r.01,1
good,good.a.01,good.a.01,1
like,like.v.02,like.v.02,1
comic~books,comic_book.n.01,comic_book.n.01,1
is,O,O,1
two,O,O,1
years,O,year.n.01,0
older,old.a.01,old.a.01,1
than,O,O,1
bought,buy.v.01,buy.v.01,1
dictionary,dictionary.n.01,dictionary.n.01,1
too,O,O,1
great,great.a.04,great.a.04,1
place,place.n.01,O,0
answered,answer.v.01,answer.v.02,0
of,O,O,1
letters,letter.n.01,letter.n.01,1
won,win.v.01,win.v.01,1
silver~medal,silver_medal.n.01,silver_medal.n.01,1
expedition,expedition.n.02,expedition.n.01,0
will,O,O,1
be,O,O,1
expensive,expensive.a.01,expensive.a.01,1
chased,chase.v.01,chase.v.01,1
thief,thief.n.01,thief.n.01,1
and,O,O,1
stopped,stop.v.01,stop.v.02,0
picked,pick_up.v.03,pick.v.02,0
up,O,O,1
hitchhiker,hitchhiker.n.01,hitchhiker.n.01,1
There,O,O,1
are,be.v.03,O,0
ten~thousand,O,O,1
students,student.n.01,student.n.01,1
in,O,O,1
university,university.n.02,university.n.02,1
're,O,O,1
smiling,smile.v.01,smile.v.01,1
hung,hang_up.v.01,hang.v.02,0
up,O,O,1
There,O,O,1
is,be.v.03,O,0
dragonfly,dragonfly.n.01,dragonfly.n.01,1
on,O,O,1
ceiling,ceiling.n.01,ceiling.n.01,1
hate,hate.v.01,hate.v.01,1
rug,rug.n.01,rug.n.01,1
trusted,trust.v.01,trust.v.01,1
won,win.v.01,win.v.01,1
many,O,O,1
competitions,competition.n.02,competition.n.02,1
found,find.v.01,find.v.01,1
dried,dried.a.02,dry.v.01,0
salted,salted.a.01,salt.v.01,0
beef,beef.n.02,beef.n.01,0
do,O,O,1
n't,O,O,1
work,work.v.02,work.v.02,1
for,O,O,1
nobody,person.n.01,person.n.01,1
There,O,O,1
are,be.v.03,O,0
lot,O,O,1
of,O,O,1
tattoos,tattoo.n.02,tattoo.n.01,0
on,O,O,1
body,body.n.05,person.n.01,0
was,O,O,1
defeated,defeat.v.01,defeat.v.01,1
had,have.v.06,O,0
breakfast,breakfast.n.01,breakfast.n.01,1
at,O,O,1
correct,correct.a.01,correct.a.01,1
is,O,O,1
n't,O,O,1
tall,tall.a.01,tall.a.01,1
sails,sail.v.01,sail.v.01,1
to,O,O,1
turned,turn.v.01,turn.v.03,0
doorknob,doorknob.n.01,doorknob.n.01,1
How,O,O,1
many,O,O,1
flowers,flower.n.01,flower.n.01,1
are,be.v.03,O,0
there,O,O,1
in,O,O,1
vase,vase.n.01,vase.n.01,1
bought,buy.v.01,buy.v.01,1
red,red.a.01,red.a.01,1
sweater,sweater.n.01,sweater.n.01,1
at,O,O,1
shop,shop.n.01,shop.n.01,1
has,have.v.04,O,0
ring,ring.n.08,ring.n.08,1
is,O,O,1
ruined,ruined.a.01,ruin.v.01,0
tool,tool.n.01,tool.n.01,1
is,O,O,1
good~for~nothing,good-for-nothing.a.01,good-for-nothing.a.01,1
thought,think.v.01,think.v.01,1
guy,guy.n.01,guy.n.01,1
had,have.v.01,O,0
gun,gun.n.01,gun.n.01,1
so,O,so.r.01,0
shot,shoot.v.01,shoot.v.01,1
're,O,O,1
fabulous,fabulous.a.01,fabulous.s.01,0
kissed,kiss.v.01,kiss.v.01,1
was,O,O,1
already,O,O,1
in~love,in_love.a.01,in_love.a.01,1
with,O,O,1
curtain,curtain.n.01,curtain.n.01,1
fell,fall.v.02,fall.v.03,0
amid,O,O,1
wild,wild.a.03,wild.a.02,0
applause,applause.n.01,applause.n.01,1
of,O,O,1
audience,audience.n.01,audience.n.01,1
did,O,O,1
hear,hear.v.02,hear.v.01,0
rumor,rumor.n.01,rumor.n.01,1
from,O,O,1
loves,love.v.01,love.v.01,1
chocolate,chocolate.n.02,chocolate.n.02,1
too,O,O,1
put,put.v.01,put.v.01,1
thermometer,thermometer.n.01,thermometer.n.01,1
under,O,O,1
arm,arm.n.01,arm.n.01,1
am,O,O,1
peeling,peel.v.01,peel.v.01,1
apples,apple.n.01,apple.n.01,1
served,serve.v.06,serve.v.06,1
coffee,coffee.n.01,coffee.n.01,1
Boiling,boil.v.02,boil.v.01,0
lobsters,lobster.n.02,lobster.n.01,0
is,O,O,1
illegal,illegal.a.01,illegal.a.01,1
in,O,O,1
town,town.n.01,town.n.01,1
of,O,O,1
picked,pick.v.02,pick.v.02,1
broken,broken.a.01,broken.a.01,1
glass,glass.n.01,glass.n.02,0
off,O,O,1
floor,floor.n.01,floor.n.01,1
threw,throw.v.01,throw.v.01,1
stone,stone.n.01,stone.n.01,1
at,O,O,1
dog,dog.n.01,dog.n.01,1
girl,girl.n.01,girl.n.01,1
is,O,O,1
playing,play.v.07,play.v.01,0
flute,flute.n.01,flute.n.01,1
is,O,O,1
kind,kind.a.01,entity.n.01,0
of,O,O,1
money,money.n.01,money.n.01,1
has,O,O,1
been,O,O,1
stolen,steal.v.01,steal.v.01,1
ear,ear.n.01,ear.n.01,1
is,O,O,1
itching,itch.n.03,itching.n.01,0
poured,pour.v.01,pour.v.01,1
water,water.n.06,water.n.06,1
into,O,O,1
bucket,bucket.n.01,bucket.n.01,1
company,company.n.01,company.n.01,1
invested,invest.v.01,invest.v.01,1
lot,O,O,1
of,O,O,1
money,money.n.01,money.n.01,1
in,O,O,1
project,project.n.01,project.n.01,1
got,get_into.v.02,O,0
into,O,O,1
car,car.n.01,car.n.01,1
spoke,speak.v.02,speak.v.02,1
to,O,O,1
teacher,teacher.n.01,teacher.n.01,1
Where,location.n.01,location.n.01,1
is,be.v.03,O,0
classroom,classroom.n.01,classroom.n.01,1
's,be.v.03,O,0
on,O,O,1
third,O,O,1
floor,floor.n.02,floor.n.01,0
broke,break.v.03,break_out.v.01,0
's,O,O,1
clarinet,clarinet.n.01,clarinet.n.01,1
convinced,convince.v.01,convinced.a.01,0
was,O,O,1
wrong,wrong.a.01,wrong.a.01,1
are,O,O,1
dyeing,dye.v.01,dye.v.01,1
hair,hair.n.01,hair.n.01,1
brown,brown.a.01,brown.a.01,1
Let,O,O,1
fly,fly.v.05,fly.v.01,0
kite,kite.n.03,kite.n.03,1
's,O,O,1
bit,O,O,1
jealous,jealous.a.01,jealous.a.01,1
bananas,banana.n.02,banana.n.02,1
are,O,O,1
not,O,O,1
ripe,ripe.a.01,ripe.a.01,1
Three,O,O,1
people,person.n.01,person.n.01,1
were,O,O,1
arrested,arrest.v.01,arrest.v.01,1
clerk,clerk.n.01,clerk.n.01,1
labeled,label.v.02,label.v.01,0
baggage,baggage.n.01,baggage.n.01,1
did,O,O,1
n't,O,O,1
flunk,flunk.v.01,fail.v.07,0
title,title.n.02,title.n.02,1
of,O,O,1
play,play.n.01,play.v.01,0
is,be.v.02,O,0
car,car.n.01,car.n.01,1
consumes,consume.v.05,devour.v.03,0
lot,O,O,1
of,O,O,1
fuel,fuel.n.01,fuel.v.01,0
mess,mess.n.01,mess.n.01,1
Cat~Stevens,male.n.02,O,0
is,be.v.01,O,0
not,O,O,1
cat,cat.n.01,cat.n.01,1
's,be.v.01,O,0
singer,singer.n.01,singer.n.01,1
house,house.n.01,house.n.01,1
had,have.v.02,O,0
garden,garden.n.03,garden.n.01,0
wind,wind.n.01,wind.n.01,1
fanned,fan.v.04,fan.v.01,0
flames,flame.n.01,flame.n.01,1
's,O,O,1
personal,personal.a.01,personal.a.01,1
vocabulary,vocabulary.n.02,vocabulary.n.01,0
consisted,consist.v.04,consist.v.04,1
of,O,O,1
about,O,O,1
eighty~thousand,O,O,1
words,word.n.01,word.n.01,1
know,know.v.01,know.v.01,1
dirty,dirty.a.02,dirty.a.01,0
jokes,joke.n.01,joke.n.01,1
but,O,O,1
do,O,O,1
n't,O,O,1
tell,tell.v.03,tell.v.02,0
Cinderella,female.n.02,cinderella.n.01,0
had,have.v.01,O,0
two,O,O,1
evil,evil.a.01,evil.a.01,1
stepsisters,stepsister.n.01,half_sister.n.01,0
has,O,O,1
drawn,draw_up.v.04,pull.v.01,0
up,O,O,1
will,will.n.03,O,0
pants,pants.n.03,pants.n.03,1
were,O,O,1
soaked,soak.v.01,soak.v.01,1
baked,bake.v.02,bake.v.02,1
apple~pie,apple_pie.n.01,apple_pie.n.01,1
'll,O,O,1
never,O,O,1
return,return.v.01,return.v.01,1
'm,O,O,1
freaking,freak_out.v.01,freak_out.v.01,1
out,O,O,1
wrapped,wrap.v.01,wrap.v.02,0
sandwich,sandwich.n.01,sandwich.n.01,1
in,O,O,1
plastic,plastic.n.01,plastic.n.01,1
wrap,wrap.n.03,wrap.n.01,0
're,O,O,1
confusing,confuse.v.01,confuse.v.01,1
with,O,O,1
is,O,O,1
n't,O,O,1
mad,mad.a.01,mad.a.02,0
at,O,O,1
Do,O,O,1
like,like.v.03,like.v.02,0
're,be.v.02,O,0
not,O,O,1
girlfriend,girlfriend.n.02,girlfriend.n.02,1
anymore,O,O,1
have,have.v.16,O,0
nosebleed,nosebleed.n.01,nosebleed.n.01,1
originated,originate.v.02,originate.v.01,0
psychoanalysis,psychoanalysis.n.01,psychoanalysis.n.01,1
prisoners,prisoner.n.01,prisoner.n.01,1
have,O,O,1
vanished,vanish.v.01,disappear.v.01,0
zipped,zip_up.v.01,zip_up.v.01,1
up,O,O,1
jacket,jacket.n.01,jacket.n.01,1
does,O,O,1
not,O,O,1
let,let_up.v.02,let_up.v.01,0
up,O,O,1
is,be.v.01,O,0
important,important.a.01,important.a.01,1
film,film.n.01,film.n.01,1
can,O,O,1
borrow,borrow.v.01,borrow.v.01,1
car,car.n.01,car.n.01,1
for,O,O,1
few,O,O,1
days,day.n.01,day.n.01,1
is,O,O,1
sport,sport.n.01,sport.n.01,1
which,O,entity.n.01,0
never,O,O,1
called,call_off.v.01,call.v.01,0
off,O,O,1
by,O,O,1
rain,rain.n.01,rain.n.01,1
guy,guy.n.01,guy.n.01,1
is,be.v.01,O,0
party~pooper,party_pooper.n.01,O,0
sealed,seal.v.02,sealed.a.02,0
envelope,envelope.n.01,envelope.n.01,1
boat,boat.n.01,boat.n.01,1
sails,sail.v.01,sail.v.01,1
through,O,O,1
want,want.v.01,want.v.01,1
to,O,O,1
go,go.v.01,go.v.01,1
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
bit,bite.v.01,O,0
compared,compare.v.01,compare.v.03,0
answers,answer.n.02,answer.v.01,0
with,O,O,1
's,answer.n.02,O,0
researchers,researcher.n.01,research_worker.n.01,0
trained,train.v.04,train.v.01,0
monkeys,monkey.n.01,monkey.n.01,1
to,O,O,1
play,play.v.01,play.v.01,1
video~game,video_game.n.01,O,0
person,person.n.01,person.n.01,1
is,O,O,1
drinking,drink.v.01,drink.v.01,1
orange~juice,orange_juice.n.01,orange_juice.n.01,1
and,O,O,1
walking,walk.v.01,walk.v.01,1
was,O,O,1
founded,found.v.01,found.v.01,1
by,O,O,1
and,O,O,1
belongs,belong.v.05,belong.v.01,0
to,O,O,1
was,be.v.08,O,0
king,king.n.01,O,0
of,O,O,1
from,O,O,1
to,O,O,1
is,be.v.03,O,0
under,O,O,1
chair,chair.n.01,chair.n.01,1
asked,ask.v.02,ask.v.01,0
is,O,O,1
as,O,O,1
tall,tall.a.01,tall.a.01,1
father,father.n.01,father.n.01,1
children,child.n.01,child.n.02,0
took,take.v.04,take.v.02,0
ice~skates,ice_skate.n.01,O,0
and,O,O,1
made,make.v.28,make.v.06,0
for,O,O,1
frozen,frozen.a.01,frozen.a.05,0
pond,pond.n.01,pond.n.01,1
learned,learn.v.01,learn.v.01,1
Russian,russian.n.02,country.n.02,0
instead,O,O,1
of,O,O,1
All,entity.n.01,O,0
says,say.v.01,say.v.01,1
is,O,O,1
true,true.a.01,true.a.01,1
was,O,O,1
very,very.r.01,very.r.01,1
old,old.a.01,old.a.01,1
took,take_care.v.02,take.v.02,0
care,care.n.01,care.n.01,1
of,O,O,1
wound,wound.n.01,wound.n.01,1
'm,O,O,1
hungry,hungry.a.01,hungry.a.01,1
woman,woman.n.01,woman.n.01,1
is,be.v.03,O,0
from,O,O,1
speaks,speak.v.03,speak.v.03,1
Chinese,chinese.n.01,country.n.02,0
Somebody,person.n.01,person.n.01,1
knows,know.v.01,know.v.01,1
speaks,speak.v.03,speak.v.03,1
French,french.n.01,french.n.01,1
fluently,fluently.r.01,fluently.r.01,1
is,O,O,1
bigger,big.a.01,big.a.01,1
than,O,O,1
wizard,wizard.n.02,wizard.n.02,1
is,O,O,1
much,O,O,1
bigger,big.a.01,big.a.01,1
than,O,O,1
wife,wife.n.01,wife.n.01,1
loves,love.v.01,love.v.01,1
apple~pie,apple_pie.n.01,apple_pie.n.01,1
aunt,aunt.n.01,aunt.n.01,1
had,have.v.01,O,0
three,O,O,1
kids,kid.n.04,kid.n.01,0
is,O,O,1
not,O,O,1
as,O,O,1
big,big.a.01,big.a.01,1
is,O,O,1
scantily,scantily.r.01,scantily.r.01,1
clad,clad.a.01,clothe.v.01,0
How,O,O,1
many,O,O,1
languages,language.n.01,language.n.01,1
do,O,O,1
speak,speak.v.03,speak.v.03,1
have,have.v.16,O,0
stomachache,stomachache.n.01,stomachache.n.01,1
company,company.n.01,company.n.01,1
and,O,O,1
marketing,marketing.n.02,selling.n.01,0
department,department.n.01,department.n.01,1
are,O,O,1
based,based.a.02,based.a.02,1
in,O,O,1
Ten,O,O,1
people,person.n.01,person.n.01,1
died,die.v.01,die.v.01,1
in,O,O,1
accident,accident.n.01,accident.n.01,1
is,be.v.02,O,0
world,world.n.04,world.n.04,1
's,O,O,1
second,O,O,1
largest,large.a.01,large.a.01,1
island,island.n.01,island.n.01,1
company,company.n.01,company.n.01,1
is,O,O,1
led,lead.v.07,lead.v.01,0
by,O,O,1
Everybody,person.n.01,person.n.01,1
applauded,applaud.v.01,applaud.v.01,1
ate,eat.v.01,eat.v.01,1
apple,apple.n.01,apple.n.01,1
'm,be.v.03,O,0
in,O,O,1
right,O,O,1
now,O,O,1
is,O,O,1
pregnant,pregnant.a.01,pregnant.a.01,1
play,play.v.01,play.v.01,1
video~games,video_game.n.01,O,0
is,O,O,1
stoic,stoic.a.01,stoic.s.01,0
room,room.n.01,room.n.01,1
had,have.v.02,O,0
nice,nice.a.01,nice.a.01,1
cozy,cozy.a.01,cozy.a.02,0
feel,feel.n.02,feel.n.01,0
are,O,O,1
bored,bored.a.01,bore.v.01,0
dog,dog.n.01,dog.n.01,1
is,O,O,1
barking,bark.v.04,bark.v.04,1
now,O,O,1
wife,wife.n.01,wife.n.01,1
was,O,O,1
killed,kill.v.01,kill.v.01,1
in,O,O,1
accident,accident.n.01,accident.n.01,1
son,son.n.01,son.n.01,1
entered,enter.v.03,enter.v.01,0
high~school,high_school.n.01,high_school.n.01,1
's,be.v.03,O,0
in,O,O,1
bathroom,bathroom.n.01,bathroom.n.01,1
storm,storm.n.01,storm.n.01,1
rattled,rattle.v.02,rattle.v.01,0
shutters,shutter.n.02,shutter.n.01,0
is,O,O,1
dark-skinned,dark-skinned.a.01,colored.s.02,0
planted,plant.v.01,plant.v.01,1
three,O,O,1
apple~trees,apple_tree.n.01,apple_tree.n.01,1
in,O,O,1
yard,yard.n.02,yard.n.02,1
band,band.n.05,band.n.05,1
comes,come.v.01,come.v.08,0
to,O,O,1
town,town.n.01,town.n.01,1
tomorrow,O,O,1
Give,give.v.03,give.v.03,1
money,money.n.01,money.n.01,1
television,television.n.02,television.n.03,0
is,O,O,1
broken,broken.a.11,broken.a.01,0
're,O,O,1
biased,biased.a.01,bias.v.01,0
senses,sense.v.03,feel.v.03,0
aliens,alien.n.03,alien.n.03,1
are,O,O,1
watching,watch.v.02,watch.v.03,0
parents,parent.n.01,parent.n.01,1
hate,hate.v.01,hate.v.01,1
Read,read.v.01,read.v.01,1
fucking,fucking.a.01,fucking.a.01,1
manual,manual.n.01,manual.a.01,0
'm,O,O,1
already,O,O,1
married,married.a.01,marry.v.01,0
Polyglots,polyglot.n.01,linguist.n.02,0
are,O,O,1
sexier,sexy.a.01,sexy.a.01,1
adores,adore.v.01,adore.v.01,1
baby,baby.n.01,baby.n.01,1
's,O,O,1
cute,cute.a.01,cute.a.01,1
round,round.a.01,round.n.09,0
face,face.n.01,face.n.01,1
There,O,O,1
's,be.v.03,O,0
place,place.n.01,O,0
called,call.v.01,call.v.01,1
in,O,O,1
farm~workers,farm_worker.n.01,O,0
unloaded,unload.v.02,unload.v.02,1
truck,truck.n.01,truck.n.01,1
saw,see.v.01,see.v.01,1
on,O,O,1
TV,tv.n.01,tv.n.02,0
convict,convict.n.01,convict.n.01,1
has,O,O,1
escaped,escape.v.01,escape.v.01,1
from,O,O,1
prison,prison.n.01,prison.n.01,1
bridge,bridge.n.01,bridge.n.01,1
is,O,O,1
made,make.v.06,make.v.06,1
of,O,O,1
wood,wood.n.01,wood.n.01,1
borrowed,borrow.v.01,borrow.v.01,1
screwdriver,screwdriver.n.01,screwdriver.n.01,1
from,O,O,1
friend,friend.n.01,friend.n.01,1
of,O,O,1
mine,O,O,1
speaks,speak.v.03,speak.v.03,1
German,german.n.02,country.n.02,0
is,O,O,1
napping,nap.v.01,nap.v.01,1
on,O,O,1
sofa,sofa.n.01,sofa.n.01,1
has,O,O,1
been,O,O,1
sitting,sit.v.01,sit.v.01,1
on,O,O,1
riverbank,riverbank.n.01,riverbank.n.01,1
for,O,O,1
hours,hour.n.01,hour.n.01,1
There,O,O,1
are,be.v.03,O,0
lot,O,O,1
of,O,O,1
earthquakes,earthquake.n.01,earthquake.n.01,1
in,O,O,1
's,O,O,1
hungry,hungry.a.01,hungry.a.01,1
is,O,O,1
not,O,O,1
funny,funny.a.01,funny.a.01,1
anymore,O,O,1
vote,vote.n.01,vote.v.01,0
counts,count.v.07,count.v.07,1
turned,turn_down.v.05,turn.v.03,0
down,O,O,1
radio,radio.n.02,radio.n.02,1
's,O,O,1
anorexic,anorexic.a.01,anorexic.n.01,0
How,O,O,1
old,old.a.02,old.a.01,0
is,O,O,1
tree,tree.n.01,tree.n.01,1
is,O,O,1
absorbed,absorbed.a.01,absorbed.a.01,1
in,O,O,1
study,study.n.06,study.v.05,0
of,O,O,1
is,be.v.02,O,0
favorite,favorite.a.02,favorite.a.02,1
composer,composer.n.01,composer.n.01,1
Do,O,O,1
like,like.v.02,like.v.02,1
furniture,furniture.n.01,furniture.n.01,1
wife,wife.n.01,wife.n.01,1
teaches,teach.v.01,teach.v.01,1
Italian,italian.n.02,country.n.02,0
daughter,daughter.n.01,daughter.n.01,1
was,O,O,1
born,bear.v.02,bear.v.02,1
in,O,O,1
highest,high.a.01,high.a.02,0
mountain,mountain.n.01,mountain.n.01,1
in,O,O,1
is,O,O,1
meters,meter.n.01,meter.n.01,1
high,high.a.01,high.a.02,0
Poaching,poach.v.01,poach.v.01,1
is,O,O,1
illegal,illegal.a.01,illegal.a.01,1
hunters,hunter.n.01,hunter.n.01,1
aimed,aim.v.01,aim.v.01,1
at,O,O,1
elephant,elephant.n.01,elephant.n.01,1
broke,break_up.v.02,break_out.v.01,0
up,O,O,1
with,O,O,1
saw,see.v.01,see.v.01,1
too,O,O,1
one,person.n.01,person.n.01,1
will,O,O,1
change,change.v.01,change.v.02,0
anything,entity.n.01,entity.n.01,1
scratched,scratch.v.03,scratch.v.03,1
died,die.v.01,die.v.01,1
when,O,O,1
was,O,O,1
's,be.v.02,O,0
favorite,favorite.a.02,favorite.a.02,1
small,small.a.01,small.a.01,1
town,town.n.01,town.n.01,1
in,O,O,1
United~States,country.n.02,country.n.02,1
voyage,voyage.n.01,voyage.n.01,1
from,O,O,1
to,O,O,1
used,O,O,1
take,take.v.02,take_place.v.01,0
months,month.n.01,month.n.02,0
's,O,O,1
paraplegic,paraplegic.a.01,paraplegic.n.01,0
Should,O,O,1
call,call.v.03,call.v.03,1
left,leave.v.01,leave.v.01,1
hour,hour.n.01,hour.n.01,1
ago,O,O,1
is,O,O,1
watching,watch.v.02,watch.v.03,0
should,O,O,1
be,O,O,1
ashamed,ashamed.a.01,ashamed.a.01,1
of,O,O,1
stupidity,stupidity.n.02,stupidity.n.01,0
's,O,O,1
test,test.n.02,test.n.02,1
will,O,O,1
be,O,O,1
difficult,difficult.a.01,difficult.a.01,1
girl,girl.n.01,girl.n.01,1
at,O,O,1
door,door.n.01,door.n.01,1
is,be.v.02,O,0
Let,O,O,1
help,help.v.01,help.v.01,1
Yamamoto,male.n.02,yamamoto.n.01,0
had,have.v.01,O,0
one~hundred~sixty-two,O,O,1
ships,ship.n.01,ship.n.01,1
brother,brother.n.01,brother.n.01,1
is,be.v.03,O,0
now,O,O,1
in,O,O,1
airship,airship.n.01,airship.n.01,1
is,O,O,1
lighter,light.a.01,lighter.n.02,0
than,O,O,1
air,air.n.01,air.n.01,1
ready,ready.a.01,ready.a.01,1
Nobody,person.n.01,person.n.01,1
wants,want.v.01,want.v.01,1
feared,fear.v.02,fear.v.01,0
black,black.a.01,black.a.01,1
cats,cat.n.01,cat.n.01,1
unbuttoned,unbutton.v.01,unbutton.v.01,1
shirt,shirt.n.01,shirt.n.01,1
Polish,country.n.02,polish.n.04,0
nails,nail.n.02,nail.n.01,0
are,O,O,1
more,O,O,1
expensive,expensive.a.01,expensive.a.01,1
than,O,O,1
Chinese,country.n.02,country.n.02,1
ones,nail.n.02,ring.n.08,0
won,win.v.01,win.v.01,1
silver~medal,silver_medal.n.01,silver_medal.n.01,1
stomach,stomach.n.01,stomach.n.01,1
is,O,O,1
grumbling,grumble.v.03,grumble.v.02,0
fields,field.n.01,fields.n.01,0
abound,abound.v.01,abound.v.01,1
in,O,O,1
wild~flowers,wild_flower.n.01,O,0
and,O,O,1
still,O,O,1
love,love.v.03,love.v.01,0
each~other,O,O,1
live,live.v.01,live.v.01,1
in,O,O,1
am,be.v.03,O,0
from,O,O,1
respects,respect.v.02,respect.v.01,0
religions,religion.n.02,religion.n.01,0
runner,runner.n.04,runner.n.02,0
stole,steal.v.03,steal.v.01,0
third~base,third_base.n.01,O,0
planted,plant.v.01,plant.v.01,1
roses,rose.n.01,rose.n.01,1
in,O,O,1
garden,garden.n.01,garden.n.01,1
man,man.n.01,man.n.01,1
dancing,dance.v.02,dance.v.02,1
on,O,O,1
stage,stage.n.03,stage.n.03,1
is,be.v.02,O,0
uncle,uncle.n.01,uncle.n.01,1
am,O,O,1
not,O,O,1
ashamed,ashamed.a.01,ashamed.a.01,1
to,O,O,1
be,O,O,1
seen,see.v.01,see.v.01,1
with,O,O,1
's,O,O,1
cooking,cook.v.01,cook.v.01,1
teacher,teacher.n.01,teacher.n.01,1
accused,accuse.v.01,accuse.v.01,1
of,O,O,1
cheating,cheating.n.01,cheat.v.03,0
denied,deny.v.01,deny.v.01,1
accusation,accusation.n.02,accusation.n.01,0
'm,O,O,1
convinced,convinced.a.01,convinced.a.01,1
job,job.n.01,job.n.01,1
is,O,O,1
perfect,perfect.a.01,perfect.a.01,1
for,O,O,1
hate,hate.v.01,hate.v.01,1
color,color.n.01,color.n.01,1
've,O,O,1
ordered,order.v.02,order.v.02,1
book,book.n.02,book.n.02,1
from,O,O,1
is,O,O,1
parking,park.v.02,park.v.01,0
car,car.n.01,car.n.01,1
There,O,O,1
's,O,O,1
volcano,volcano.n.01,volcano.n.01,1
emitting,emit.v.01,emit.v.01,1
masses,mass.n.02,multitude.n.03,0
of,O,O,1
smoke,smoke.n.01,smoke.v.01,0
in,O,O,1
trip,trip.n.01,trip.n.01,1
will,O,O,1
